component_type,machine_id,temperature,vibration,pressure,motor_current,production_speed,defect_count,humidity,torque,sensor_accuracy,risk_level
Airbag,M-168,84.28,1.49,194.47,20.37,161.38,1,50.44,133.95,83.19,0
Seat Belt,M-495,56.9,4.43,134.03,45.88,52.66,2,80.92,288.67,93.74,1
Occupant Safety,M-746,28.9,3.18,132.29,9.47,188.77,4,85.42,344.96,97.4,0
Steering,M-190,55.59,2.86,75.91,17.16,76.06,0,72.96,306.47,91.16,0
Airbag,M-769,96.07,3.26,117.6,45.0,87.28,5,61.41,376.17,83.89,1
Airbag,M-401,46.44,1.12,223.32,22.3,136.04,0,50.91,339.85,90.03,0
Airbag,M-738,94.23,4.78,169.24,21.05,141.56,7,41.89,317.77,81.53,2
Steering,M-120,93.39,2.69,234.35,24.03,153.57,2,83.85,274.62,90.36,0
Occupant Safety,M-956,28.23,3.78,156.16,42.39,124.39,5,20.25,105.34,90.7,0
Airbag,M-810,67.09,1.67,103.22,29.11,154.75,0,60.24,126.47,95.13,0
Steering,M-594,80.85,2.4,91.91,10.7,95.18,3,33.38,230.0,98.32,0
Seat Belt,M-742,68.33,4.37,186.33,19.77,149.35,3,60.12,391.57,92.82,0
Occupant Safety,M-316,82.13,0.88,171.2,9.68,160.71,1,38.99,358.19,87.55,0
Occupant Safety,M-733,57.07,2.63,111.01,17.53,54.3,0,51.34,342.47,91.94,0
Steering,M-592,34.49,2.1,131.38,43.99,144.0,1,84.75,72.22,91.79,0
Seat Belt,M-857,47.28,4.37,152.69,31.96,84.72,3,54.33,217.2,93.47,0
Seat Belt,M-210,74.87,2.28,215.33,31.39,62.66,0,63.17,110.68,98.5,0
Seat Belt,M-873,61.17,0.84,76.28,34.27,81.71,0,75.27,357.48,97.49,0
Seat Belt,M-216,26.59,0.12,61.31,18.9,91.69,0,28.99,73.56,88.64,0
Steering,M-430,75.72,2.07,135.05,22.7,66.04,0,37.35,345.93,81.1,0
Steering,M-207,82.53,1.28,229.56,16.07,142.85,3,59.16,180.01,87.68,0
Steering,M-194,71.83,3.64,156.31,40.87,117.69,5,29.81,241.93,87.64,0
Occupant Safety,M-912,91.96,3.19,223.93,34.82,98.46,2,70.66,343.37,99.42,0
Steering,M-328,93.63,4.86,69.58,41.39,109.77,6,77.65,335.32,97.75,2
Airbag,M-400,42.38,1.69,108.44,48.69,125.61,2,59.01,129.8,85.83,0
Airbag,M-389,73.22,3.62,97.98,6.84,67.52,3,67.75,318.49,84.37,0
Seat Belt,M-600,51.07,0.46,76.74,49.06,132.94,2,67.85,347.0,98.39,0
Seat Belt,M-434,74.82,2.89,147.09,42.05,179.49,3,42.15,203.12,98.12,0
Seat Belt,M-166,87.72,4.69,218.3,17.5,66.51,3,28.42,161.52,88.82,1
Steering,M-101,32.25,0.18,61.79,26.42,177.75,0,74.71,238.95,91.9,0
Seat Belt,M-255,35.54,3.95,135.94,44.64,72.67,6,87.19,218.01,98.64,1
Airbag,M-966,78.29,1.38,189.0,25.7,68.16,0,75.9,195.69,94.62,0
Occupant Safety,M-868,80.75,2.38,59.71,30.55,83.46,2,28.07,154.23,92.3,0
Airbag,M-646,75.26,0.75,208.41,41.67,161.93,2,76.52,393.22,84.41,0
Airbag,M-723,55.08,4.84,148.93,46.63,116.45,4,55.79,106.21,91.22,1
Occupant Safety,M-747,26.3,2.89,249.43,39.14,63.7,0,86.11,149.53,93.66,0
Steering,M-274,72.69,0.1,150.14,16.7,81.82,0,78.2,145.19,93.18,0
Occupant Safety,M-484,96.59,2.15,64.69,29.37,198.72,1,54.53,271.37,89.78,0
Occupant Safety,M-843,48.62,1.59,60.98,13.48,51.43,0,37.73,64.05,86.52,0
Occupant Safety,M-882,25.25,1.5,54.53,21.05,125.49,0,39.63,337.65,87.85,0
Steering,M-310,68.26,4.93,167.73,29.13,179.0,4,81.72,359.91,83.02,0
Seat Belt,M-193,90.58,3.82,194.3,19.84,194.93,6,75.03,351.99,90.17,1
Steering,M-873,95.53,2.84,240.18,14.06,122.35,2,26.4,75.55,90.77,0
Seat Belt,M-987,25.75,4.7,225.69,29.78,53.59,3,77.6,358.65,98.88,0
Occupant Safety,M-100,97.3,2.92,249.42,18.84,65.13,1,48.95,62.3,94.03,0
Occupant Safety,M-831,52.94,4.78,119.6,29.18,162.91,1,80.44,147.28,90.05,0
Seat Belt,M-241,98.85,1.34,102.91,44.99,170.2,4,22.06,88.55,95.25,1
Seat Belt,M-749,72.54,0.9,173.37,14.87,183.4,0,28.6,165.04,94.44,0
Seat Belt,M-726,64.86,4.35,86.84,27.73,137.37,4,39.06,352.19,91.57,0
Steering,M-605,29.94,2.99,232.08,27.9,92.66,0,33.75,207.95,81.96,0
Seat Belt,M-126,50.95,0.71,206.62,38.67,59.79,0,57.82,222.78,80.3,0
Occupant Safety,M-647,72.09,0.84,137.43,29.08,130.33,0,26.65,252.23,86.22,0
Airbag,M-385,63.38,4.35,176.6,39.6,153.65,4,40.52,80.92,89.19,0
Seat Belt,M-325,50.96,1.35,243.3,19.14,198.97,0,69.66,93.4,84.99,0
Steering,M-395,59.95,0.35,164.56,38.91,159.89,0,63.03,171.6,96.88,0
Airbag,M-402,68.76,0.67,234.8,24.48,66.05,0,83.57,186.36,99.61,0
Occupant Safety,M-242,30.87,3.08,195.1,12.92,60.85,2,45.84,316.1,90.36,0
Seat Belt,M-629,45.41,3.41,166.04,39.79,118.77,1,51.46,160.93,85.71,0
Steering,M-891,92.08,1.62,58.52,10.47,71.62,3,67.84,76.8,85.68,0
Seat Belt,M-164,36.12,0.93,183.07,22.81,92.94,0,27.58,270.46,96.3,0
Occupant Safety,M-386,27.63,1.6,88.33,26.11,99.32,0,72.38,63.2,94.48,0
Seat Belt,M-671,35.2,0.37,155.68,39.05,100.94,0,87.42,67.37,96.99,0
Airbag,M-910,94.8,3.77,174.05,30.56,88.8,4,46.38,194.66,98.6,0
Airbag,M-837,77.57,3.37,206.6,43.97,62.38,5,87.41,169.56,89.5,0
Seat Belt,M-881,89.38,4.62,190.98,31.61,164.9,6,49.04,259.0,87.02,2
Occupant Safety,M-300,47.65,0.51,104.23,31.84,114.12,0,79.53,298.13,98.92,0
Occupant Safety,M-648,56.82,2.07,76.59,8.5,126.25,0,32.07,274.15,97.46,0
Occupant Safety,M-799,71.42,2.52,165.43,32.1,118.55,0,33.73,267.37,88.89,0
Occupant Safety,M-935,29.11,3.94,221.32,30.68,148.52,2,20.7,181.68,93.55,0
Airbag,M-474,54.91,1.24,118.37,48.37,166.79,2,39.05,347.47,86.73,0
Steering,M-485,28.26,3.46,191.34,23.81,184.28,1,82.46,342.49,97.53,0
Occupant Safety,M-849,59.18,2.66,232.15,33.86,105.96,0,57.34,273.19,92.54,0
Occupant Safety,M-925,72.79,1.79,90.28,28.85,195.52,0,76.95,128.93,93.55,0
Airbag,M-282,51.06,2.68,75.7,45.18,102.82,2,55.41,239.3,99.8,0
Airbag,M-728,97.71,1.26,147.23,20.63,189.43,2,31.13,349.23,84.58,0
Steering,M-869,92.29,1.42,123.03,33.08,89.92,3,78.1,302.21,87.0,0
Occupant Safety,M-139,84.2,2.44,143.96,33.65,69.08,3,24.47,126.84,97.06,0
Seat Belt,M-476,30.3,3.84,83.92,13.41,124.66,3,81.68,255.68,84.54,0
Steering,M-193,75.19,1.5,75.12,28.88,196.16,0,84.8,284.11,83.26,0
Steering,M-566,56.23,2.87,242.5,9.01,121.03,0,69.21,143.79,97.99,0
Airbag,M-975,82.57,3.87,143.9,47.75,120.53,10,34.77,395.0,89.21,2
Steering,M-859,34.55,3.43,73.98,9.64,176.03,4,38.69,87.13,80.13,0
Seat Belt,M-566,92.72,4.85,90.93,10.24,180.38,2,65.89,105.27,80.6,1
Seat Belt,M-758,64.44,0.3,82.61,41.94,91.68,1,83.67,298.91,91.56,0
Seat Belt,M-505,60.66,4.11,109.85,46.88,138.72,7,67.17,289.33,84.35,2
Seat Belt,M-320,94.58,1.44,209.78,20.18,180.21,3,65.37,196.8,93.83,0
Occupant Safety,M-819,48.12,0.51,65.49,19.23,168.18,0,39.76,214.15,96.1,0
Steering,M-661,91.69,3.19,154.13,6.83,150.88,6,38.97,158.45,94.97,1
Steering,M-496,38.24,0.14,155.05,18.4,144.43,0,38.13,146.02,81.55,0
Steering,M-769,30.84,0.69,57.58,27.78,120.01,0,79.54,105.31,86.84,0
Airbag,M-886,74.97,3.33,203.01,42.13,130.85,4,65.38,59.75,86.28,0
Occupant Safety,M-107,36.19,4.68,109.59,27.08,164.11,4,69.43,297.27,95.21,0
Airbag,M-622,94.83,3.66,133.13,11.08,118.08,6,39.1,238.53,99.58,1
Steering,M-224,38.83,4.42,62.69,15.8,113.85,3,41.35,163.81,98.67,0
Occupant Safety,M-690,57.63,4.93,107.26,20.25,167.0,4,89.13,362.65,82.41,0
Seat Belt,M-134,48.84,3.64,65.45,6.46,118.24,1,35.96,238.29,97.52,0
Airbag,M-554,35.02,1.12,110.99,41.63,187.43,3,78.35,398.75,89.18,0
Steering,M-435,90.56,1.05,228.88,28.91,180.91,1,39.36,60.71,98.36,0
Seat Belt,M-560,93.81,0.11,230.09,40.41,175.76,4,49.27,81.82,80.08,1
Steering,M-892,75.11,0.6,235.08,18.24,194.84,0,68.24,168.64,95.33,0
Airbag,M-331,75.96,1.17,84.06,46.61,145.35,3,86.02,253.22,96.72,0
Airbag,M-625,79.52,2.69,168.11,39.27,172.58,0,34.3,183.05,84.71,0
Occupant Safety,M-367,39.97,1.51,72.0,32.9,57.18,0,26.76,79.87,88.81,0
Airbag,M-229,60.45,1.55,146.46,8.77,153.65,0,37.83,92.27,80.54,0
Airbag,M-775,50.94,0.56,204.99,22.92,130.66,0,45.8,95.05,83.21,0
Seat Belt,M-144,55.48,0.44,52.86,33.51,182.83,0,69.88,179.9,81.85,0
Airbag,M-853,97.57,2.38,226.29,26.31,61.89,1,86.59,240.85,91.61,0
Seat Belt,M-490,37.6,0.77,193.19,30.96,129.72,0,28.53,56.38,81.95,0
Steering,M-207,46.51,3.19,140.99,9.16,126.21,4,29.93,319.42,95.22,0
Seat Belt,M-994,88.71,2.73,71.79,46.98,158.21,2,24.22,335.12,86.72,1
Steering,M-675,71.69,2.25,244.35,27.39,53.3,0,41.78,351.0,90.85,0
Airbag,M-869,77.28,4.9,234.35,22.67,110.83,4,62.34,136.11,94.25,0
Occupant Safety,M-772,76.56,0.13,180.63,27.86,81.54,0,20.1,371.4,82.88,0
Steering,M-510,35.87,1.06,171.65,44.79,162.22,2,85.2,249.13,80.68,0
Occupant Safety,M-319,68.41,4.74,50.03,42.2,153.54,4,79.04,85.57,83.33,1
Steering,M-644,38.94,1.93,188.38,31.44,170.49,0,60.88,273.76,91.91,0
Occupant Safety,M-204,66.76,3.61,70.04,47.26,77.87,5,78.51,180.32,81.0,0
Airbag,M-842,25.5,0.3,176.63,35.8,75.48,0,29.75,239.24,96.51,0
Occupant Safety,M-951,67.96,4.49,225.19,31.87,53.57,1,40.03,354.21,86.92,0
Steering,M-452,42.11,2.39,204.64,12.59,192.63,0,87.55,84.81,88.79,0
Steering,M-699,94.65,2.5,162.42,48.67,183.08,4,59.67,377.85,86.87,1
Airbag,M-739,90.75,3.44,234.06,43.76,123.4,7,74.59,65.56,92.95,2
Seat Belt,M-208,42.59,5.0,53.24,5.35,94.44,1,49.64,352.91,83.82,0
Occupant Safety,M-119,36.31,3.75,170.59,38.42,183.99,3,34.97,231.22,96.17,0
Steering,M-531,44.67,1.92,146.3,15.72,54.46,0,47.99,176.66,92.66,0
Steering,M-612,97.85,3.35,181.48,29.04,185.37,4,78.87,62.45,84.4,0
Seat Belt,M-115,56.38,2.35,240.1,47.05,53.64,2,56.75,358.15,97.34,0
Steering,M-616,57.14,0.67,203.57,33.87,95.55,0,30.73,348.68,85.28,0
Airbag,M-583,71.58,1.14,94.45,31.14,195.64,0,84.82,119.41,91.26,0
Seat Belt,M-657,90.05,3.07,204.53,15.33,75.37,4,84.15,100.62,85.47,0
Occupant Safety,M-302,71.4,0.29,122.87,28.88,149.23,0,66.32,349.96,87.07,0
Seat Belt,M-689,59.64,1.7,168.35,23.59,196.31,0,69.21,70.46,91.55,0
Steering,M-476,51.09,4.87,166.69,32.38,50.69,3,77.23,390.73,95.97,0
Airbag,M-176,39.46,4.03,211.45,43.45,186.77,7,84.7,329.04,97.42,2
Airbag,M-824,49.25,0.94,106.29,20.23,121.99,0,55.53,182.12,92.69,0
Airbag,M-960,40.02,1.06,173.64,24.66,173.6,0,64.46,172.09,94.62,0
Steering,M-673,34.97,4.26,244.48,38.4,190.33,3,76.26,245.65,83.37,0
Steering,M-148,64.24,0.48,107.98,23.69,149.31,0,23.34,208.07,95.86,0
Airbag,M-918,54.45,2.1,206.66,7.37,108.53,0,59.17,386.59,81.2,0
Steering,M-643,52.0,2.01,214.82,19.76,78.11,0,29.81,72.51,92.06,0
Seat Belt,M-226,48.1,2.01,72.33,47.66,82.95,2,49.67,347.87,84.77,0
Steering,M-943,58.74,0.86,219.43,48.55,115.23,3,23.91,114.39,80.36,0
Seat Belt,M-350,37.41,3.57,104.86,28.23,71.4,1,86.73,115.54,89.01,0
Airbag,M-405,34.79,3.0,114.07,14.95,142.8,0,48.8,51.28,86.83,0
Seat Belt,M-239,70.87,0.8,95.36,24.12,60.91,0,42.04,225.54,82.09,0
Seat Belt,M-748,82.57,2.91,92.2,15.08,195.11,2,82.1,312.33,86.86,0
Occupant Safety,M-506,34.35,3.4,238.22,15.97,172.73,2,38.16,299.6,86.71,0
Occupant Safety,M-678,39.99,2.94,53.47,49.45,165.14,3,36.4,342.52,90.75,0
Seat Belt,M-500,75.29,1.71,248.48,10.45,161.85,0,47.88,268.58,99.32,0
Seat Belt,M-876,76.78,1.77,98.1,19.75,187.29,0,80.7,198.32,87.76,0
Steering,M-783,75.81,4.62,237.06,25.9,70.59,1,21.13,166.74,80.09,0
Steering,M-376,37.48,1.49,200.5,45.9,124.3,1,50.53,277.12,97.43,0
Steering,M-216,78.7,2.44,108.33,49.68,83.6,3,21.01,297.38,85.22,0
Airbag,M-773,77.16,2.93,237.07,27.06,168.86,0,81.41,280.43,83.14,0
Steering,M-883,42.42,1.39,51.1,41.28,131.62,2,45.11,213.31,86.66,0
Seat Belt,M-963,58.45,0.91,52.48,34.88,181.58,0,64.64,353.93,92.68,0
Airbag,M-920,63.61,0.49,58.76,21.57,66.94,0,69.5,188.46,98.93,0
Occupant Safety,M-140,35.46,3.56,103.26,29.32,153.32,3,75.37,354.82,84.88,0
Airbag,M-868,38.57,2.71,82.86,7.62,132.09,0,68.69,175.17,80.57,0
Seat Belt,M-519,56.78,2.16,116.57,24.91,101.26,0,31.21,392.8,81.6,0
Steering,M-103,44.88,2.47,188.63,43.88,149.86,2,27.69,373.5,98.86,0
Seat Belt,M-722,58.24,3.78,194.69,14.15,195.48,4,23.31,306.48,89.05,0
Airbag,M-290,26.74,2.1,140.59,37.1,197.03,0,63.21,102.94,95.85,0
Seat Belt,M-848,25.46,4.42,176.36,21.27,132.15,4,52.44,102.05,81.4,0
Steering,M-601,27.21,0.55,194.22,33.05,181.95,0,86.92,261.75,84.57,0
Airbag,M-848,39.79,3.64,79.67,27.81,79.43,2,21.92,273.17,82.15,0
Occupant Safety,M-934,26.42,4.05,164.95,19.28,158.23,2,83.94,304.65,94.9,0
Steering,M-732,51.15,1.17,167.5,40.49,151.0,3,58.66,115.07,88.7,0
Airbag,M-621,28.88,0.94,192.22,16.95,160.41,0,24.58,63.07,85.04,0
Airbag,M-633,46.64,3.31,238.46,28.99,118.11,2,22.36,264.94,96.05,0
Seat Belt,M-829,72.92,1.93,232.95,34.98,161.43,0,54.47,217.06,91.92,0
Airbag,M-864,46.21,3.09,52.15,46.63,179.67,5,64.45,245.8,97.01,0
Airbag,M-437,53.87,3.57,138.96,20.25,122.71,3,55.07,379.88,87.77,0
Airbag,M-400,45.68,0.41,151.96,19.17,110.85,0,23.69,257.91,99.01,0
Occupant Safety,M-431,28.32,2.12,96.27,10.28,73.79,0,27.37,167.48,94.56,0
Steering,M-403,54.2,2.4,159.58,35.77,188.48,0,47.45,315.79,83.5,0
Seat Belt,M-252,57.56,2.67,178.37,24.34,181.92,0,56.48,325.53,86.39,0
Steering,M-138,41.44,1.31,214.51,26.87,136.9,0,20.52,164.21,81.38,0
Airbag,M-238,91.06,4.75,90.04,23.49,159.67,3,33.54,99.0,82.61,1
Steering,M-578,93.23,1.36,206.8,40.25,119.96,4,38.22,87.47,81.75,1
Airbag,M-802,66.25,0.78,73.81,32.94,176.97,0,58.11,214.17,92.43,0
Seat Belt,M-861,49.49,3.65,194.25,35.66,139.35,1,34.82,283.28,97.73,0
Steering,M-886,43.48,3.96,156.95,13.0,65.79,2,37.29,124.27,82.79,0
Airbag,M-180,55.99,1.61,220.48,16.58,164.02,0,73.34,164.77,96.19,0
Occupant Safety,M-934,82.15,0.29,218.9,31.37,158.15,1,40.66,164.29,99.75,0
Seat Belt,M-712,34.04,0.63,210.18,34.13,185.89,0,63.99,319.31,97.07,0
Steering,M-211,29.23,0.11,139.9,43.37,57.61,2,53.25,396.28,83.05,0
Airbag,M-244,96.4,1.42,169.19,12.05,157.32,3,32.41,111.6,90.58,0
Steering,M-283,77.66,3.34,227.08,20.63,193.34,4,58.63,307.26,81.32,0
Occupant Safety,M-486,58.34,2.06,112.59,43.77,93.13,2,33.95,65.85,88.15,0
Steering,M-479,73.81,0.46,70.27,49.57,81.74,2,59.44,365.07,80.33,0
Airbag,M-345,39.45,4.07,230.99,45.64,189.91,4,85.66,344.46,94.28,1
Occupant Safety,M-616,87.78,4.71,55.56,29.31,53.54,6,54.25,341.14,81.46,2
Airbag,M-357,79.5,2.57,221.4,46.07,133.05,2,31.47,170.58,81.82,0
Seat Belt,M-360,33.66,3.24,62.27,37.46,75.98,2,49.42,395.42,86.18,0
Occupant Safety,M-537,48.69,4.68,210.9,5.27,173.43,4,58.25,118.04,94.58,0
Occupant Safety,M-409,70.31,2.86,59.7,49.84,77.08,3,69.21,79.51,84.01,0
Airbag,M-647,27.07,1.84,133.58,42.66,189.96,1,29.75,266.93,83.37,0
Occupant Safety,M-152,64.14,2.28,219.05,20.86,164.21,0,64.21,184.99,90.72,0
Seat Belt,M-268,64.09,2.74,77.07,10.89,53.88,0,83.43,279.89,84.85,0
Seat Belt,M-604,97.9,4.05,98.49,39.49,194.8,2,53.13,95.09,92.16,1
Airbag,M-741,46.14,1.87,248.13,28.82,78.5,0,20.96,196.64,88.48,0
Steering,M-686,28.67,1.95,68.71,14.24,104.37,0,55.05,234.69,81.74,0
Steering,M-657,66.34,2.93,102.0,14.06,83.67,0,66.64,170.43,99.51,0
Occupant Safety,M-959,55.85,2.24,238.3,24.76,75.69,0,31.7,172.24,96.24,0
Seat Belt,M-128,35.1,2.28,231.17,14.47,123.17,0,53.49,124.9,96.64,0
Steering,M-633,58.87,4.85,103.94,21.89,120.41,1,29.35,389.86,99.5,0
Occupant Safety,M-827,68.77,4.42,104.06,21.78,57.08,3,54.34,162.99,89.48,0
Occupant Safety,M-663,57.08,3.95,110.37,8.46,170.06,4,35.43,145.74,83.3,0
Seat Belt,M-174,42.9,3.14,74.92,38.06,103.33,1,72.99,75.27,92.02,0
Steering,M-558,57.14,3.51,213.2,24.69,60.19,1,29.94,232.61,81.21,0
Steering,M-599,85.1,1.99,80.67,30.67,194.57,1,73.53,177.33,86.05,0
Occupant Safety,M-341,39.68,3.92,221.64,8.17,125.45,1,22.54,338.22,81.15,0
Occupant Safety,M-857,35.19,0.12,86.97,27.08,66.57,0,32.5,240.03,89.95,0
Seat Belt,M-840,95.55,4.72,189.78,14.26,91.45,2,67.3,208.06,98.76,1
Seat Belt,M-496,54.78,4.68,229.33,33.2,131.12,1,85.31,224.69,85.16,0
Airbag,M-986,86.6,3.75,88.29,28.19,141.0,7,88.6,345.24,87.1,1
Airbag,M-987,67.71,2.2,185.94,6.1,123.14,0,68.25,313.46,91.1,0
Occupant Safety,M-276,38.65,2.82,135.78,21.22,133.14,0,46.65,381.99,89.15,0
Steering,M-160,84.11,3.84,202.35,16.75,154.43,5,38.37,299.46,99.03,0
Steering,M-605,94.98,4.83,88.39,40.53,131.5,5,75.02,391.52,83.94,2
Occupant Safety,M-941,46.09,4.39,159.26,27.63,87.54,1,52.51,77.44,96.97,0
Steering,M-835,57.11,1.41,248.2,27.88,98.68,0,77.74,335.31,96.3,0
Airbag,M-634,46.65,3.9,176.32,15.48,196.15,4,58.22,169.94,87.8,0
Steering,M-823,84.05,3.3,101.78,6.2,164.29,7,37.53,292.64,80.78,1
Seat Belt,M-437,61.88,4.86,87.45,29.5,90.8,2,76.16,172.35,97.59,0
Steering,M-386,86.23,1.11,138.95,28.88,185.7,1,60.45,393.66,80.77,0
Seat Belt,M-703,82.57,1.02,178.62,43.83,176.28,3,56.37,68.12,81.49,1
Airbag,M-130,44.23,4.27,205.39,42.29,174.58,5,58.61,73.87,97.88,1
Occupant Safety,M-178,64.07,4.71,225.25,7.48,194.05,4,87.27,118.8,95.12,0
Seat Belt,M-188,37.68,2.49,79.31,30.15,115.16,0,27.14,326.81,90.19,0
Seat Belt,M-460,70.12,4.15,209.3,33.97,110.61,3,75.68,189.99,88.31,0
Occupant Safety,M-239,46.14,2.29,128.37,41.25,184.76,3,74.48,114.09,99.72,0
Steering,M-622,64.4,4.36,193.4,43.6,132.65,4,33.37,232.71,89.81,1
Occupant Safety,M-914,45.25,3.29,184.04,17.4,133.24,4,64.36,115.3,91.24,0
Steering,M-275,51.58,0.28,110.76,7.74,114.77,0,84.05,175.57,82.17,0
Airbag,M-947,37.23,4.74,155.33,36.37,197.81,1,59.19,86.33,81.15,0
Occupant Safety,M-484,31.37,1.73,50.39,15.93,131.23,0,70.75,178.6,92.04,0
Airbag,M-902,56.17,2.72,140.2,21.53,64.92,0,27.39,58.96,92.42,0
Seat Belt,M-631,46.68,4.13,135.57,34.43,104.62,1,46.3,311.35,90.2,0
Occupant Safety,M-392,65.46,0.58,138.65,30.53,67.76,0,66.03,238.69,87.43,0
Airbag,M-896,70.47,4.88,54.96,23.64,63.87,1,70.79,198.93,89.41,0
Occupant Safety,M-583,98.42,4.75,123.09,35.26,160.12,4,78.3,144.61,94.48,1
Occupant Safety,M-606,79.08,3.03,112.72,31.03,156.12,4,45.67,165.28,97.8,0
Seat Belt,M-349,72.08,3.23,222.11,46.77,159.95,4,81.38,128.57,84.68,0
Steering,M-978,29.24,1.52,50.81,27.88,170.59,0,31.54,253.41,94.41,0
Airbag,M-366,61.33,4.06,51.64,25.08,189.05,3,87.46,378.78,87.63,0
Occupant Safety,M-849,63.75,2.39,168.96,18.24,100.95,0,68.99,237.84,83.03,0
Seat Belt,M-144,62.66,1.59,216.09,32.2,183.87,0,43.25,55.56,83.41,0
Seat Belt,M-205,40.23,3.11,58.02,31.88,81.97,2,81.0,68.71,83.57,0
Occupant Safety,M-535,93.54,3.02,60.58,28.47,94.73,5,84.97,351.46,91.92,0
Occupant Safety,M-437,96.67,2.48,84.12,25.2,162.4,1,87.41,190.43,85.13,0
Occupant Safety,M-626,60.3,2.91,121.8,39.01,90.93,0,78.05,334.19,97.48,0
Seat Belt,M-235,48.82,3.12,191.49,22.79,148.25,4,70.24,361.22,86.72,0
Steering,M-752,38.88,2.72,55.2,26.96,66.96,0,79.41,227.11,80.17,0
Steering,M-100,54.04,2.95,57.82,20.22,74.02,0,36.76,274.62,92.89,0
Steering,M-157,64.08,2.44,240.4,26.59,68.5,0,89.03,347.97,87.39,0
Steering,M-306,93.14,0.36,134.37,30.43,125.39,3,88.91,226.6,95.01,0
Occupant Safety,M-353,36.33,4.74,208.27,8.38,85.05,3,88.46,306.11,94.3,0
Seat Belt,M-154,53.25,3.37,217.64,32.53,147.15,1,68.03,315.84,96.48,0
Steering,M-130,75.71,1.28,183.06,20.32,83.12,0,70.75,332.13,88.42,0
Steering,M-667,45.02,4.13,171.85,8.05,77.29,1,21.78,131.94,93.22,0
Airbag,M-448,40.57,0.67,237.84,22.09,104.03,0,56.41,120.06,93.46,0
Airbag,M-577,99.95,2.33,92.07,15.46,57.68,1,21.32,347.25,91.79,0
Airbag,M-705,76.36,0.83,109.02,27.3,135.92,0,45.21,105.49,93.32,0
Steering,M-883,57.27,1.04,63.55,17.54,143.75,0,72.83,251.05,87.21,0
Airbag,M-512,32.81,3.11,162.34,10.82,76.7,1,32.32,163.77,82.46,0
Seat Belt,M-813,62.75,0.33,154.91,44.25,150.3,2,33.66,59.26,85.04,0
Seat Belt,M-543,73.19,2.36,155.45,27.68,193.74,0,52.85,373.24,96.93,0
Airbag,M-940,60.01,1.69,204.93,17.95,58.37,0,86.03,73.9,89.34,0
Airbag,M-149,60.05,3.83,180.34,47.82,79.98,3,56.68,191.62,95.18,0
Airbag,M-800,54.38,3.23,190.53,16.9,167.27,4,75.16,90.63,97.7,0
Steering,M-239,89.19,0.61,57.51,35.46,81.46,2,26.89,191.64,94.81,0
Airbag,M-582,29.19,4.22,145.87,28.38,176.74,4,57.17,206.04,91.36,0
Steering,M-726,39.29,2.44,212.98,13.11,91.11,0,51.07,105.84,92.9,0
Seat Belt,M-376,47.8,1.19,52.67,20.86,112.81,0,80.61,143.04,82.22,0
Occupant Safety,M-879,31.21,1.83,194.5,16.37,109.73,0,85.26,54.93,95.45,0
Occupant Safety,M-962,43.62,4.55,94.29,7.78,159.61,3,65.79,310.36,87.5,0
Steering,M-111,33.99,4.17,157.23,10.47,124.54,2,23.53,389.15,96.67,0
Occupant Safety,M-729,86.49,3.88,156.93,16.31,57.42,4,62.84,342.05,84.59,0
Airbag,M-799,39.92,3.74,103.91,13.79,52.14,1,67.43,165.83,87.31,0
Seat Belt,M-600,32.44,1.21,69.48,20.53,162.88,0,79.77,320.12,84.26,0
Seat Belt,M-123,64.58,1.09,193.82,37.9,182.37,0,39.09,129.68,84.08,0
Airbag,M-394,30.58,0.61,219.29,10.07,141.13,0,81.1,279.32,82.52,0
Occupant Safety,M-918,32.99,0.24,92.72,31.74,59.15,0,89.98,265.56,91.41,0
Seat Belt,M-262,43.59,4.36,117.08,12.67,114.3,2,62.28,181.4,84.73,0
Steering,M-931,82.68,2.39,98.97,36.17,171.18,3,82.36,229.24,94.03,0
Steering,M-860,55.44,4.1,95.22,25.53,103.11,4,50.66,121.15,92.92,0
Seat Belt,M-373,64.68,0.27,106.24,25.98,75.08,0,84.25,394.82,99.43,0
Seat Belt,M-792,90.5,0.2,239.67,36.54,91.92,2,70.36,331.59,98.5,0
Steering,M-227,84.74,1.25,215.38,28.73,183.3,2,51.88,301.6,93.23,0
Occupant Safety,M-990,98.44,3.79,236.63,6.94,105.07,6,63.38,140.84,83.69,1
Seat Belt,M-848,72.43,1.83,68.2,29.67,76.25,0,46.17,98.1,99.83,0
Seat Belt,M-853,65.21,1.74,82.75,21.13,134.33,0,54.11,201.6,93.53,0
Steering,M-893,94.96,4.12,84.45,43.41,76.62,4,41.72,316.38,86.58,2
Seat Belt,M-221,74.56,2.49,86.13,31.4,184.71,0,88.71,336.5,92.53,0
Seat Belt,M-833,65.46,4.74,244.93,12.27,66.08,3,47.47,251.31,96.67,0
Airbag,M-124,27.16,1.83,168.69,37.54,155.09,0,51.49,110.94,90.42,0
Airbag,M-145,52.38,0.64,84.2,40.97,126.45,2,58.9,82.88,81.48,0
Occupant Safety,M-630,81.79,0.83,237.89,43.55,70.49,4,22.86,93.07,93.88,1
Steering,M-167,27.49,4.66,71.9,17.54,75.94,1,85.7,377.37,99.99,0
Airbag,M-506,56.31,0.57,166.65,35.45,85.75,0,52.58,137.23,96.14,0
Occupant Safety,M-910,38.15,2.71,164.6,35.44,158.37,0,31.59,387.29,87.06,0
