component_type,machine_id,temperature,vibration,pressure,motor_current,production_speed,defect_count,humidity,torque,sensor_accuracy,risk_level
Occupant Safety,OS-109,54.22,1.3,92.47,29.8,73.34,2,39.99,227.82,99.57,0
Airbag,AB-106,73.34,1.4,251.03,19.19,134.74,0,42.3,180.49,91.31,0
Occupant Safety,OS-108,59.37,3.01,130.76,21.42,127.59,4,69.61,192.21,95.25,0
Seat Belt,SB-103,44.89,2.02,111.94,24.48,82.63,0,57.26,106.93,93.3,0
Steering,ST-119,65.96,3.79,177.45,28.05,92.5,1,31.71,313.31,98.68,0
Airbag,AB-120,71.85,1.32,183.33,17.58,102.69,0,46.68,173.07,92.96,0
Steering,ST-118,75.97,2.1,153.93,37.86,51.13,3,39.1,289.98,93.22,0
Steering,ST-116,63.38,1.32,136.7,44.89,85.78,1,46.77,314.16,95.26,0
Steering,ST-112,62.44,1.99,164.41,33.13,60.62,0,75.01,340.52,91.35,0
Steering,ST-115,45.3,2.12,154.63,35.33,95.64,0,53.19,387.53,93.73,0
Occupant Safety,OS-113,46.37,2.43,102.03,15.54,80.04,0,77.63,130.38,89.5,0
Steering,ST-106,66.75,3.34,148.13,37.73,107.99,2,75.75,313.84,89.73,0
Seat Belt,SB-116,31.37,2.4,93.03,17.39,88.43,0,40.17,86.93,94.73,0
Steering,ST-117,62.85,3.37,109.57,43.81,108.87,4,37.41,395.4,92.16,1
Airbag,AB-116,73.26,2.75,289.19,19.44,113.36,0,34.03,154.88,94.7,1
Seat Belt,SB-115,39.8,1.44,99.44,13.89,91.14,0,57.02,144.81,93.53,0
Occupant Safety,OS-103,49.89,1.88,117.28,18.75,108.79,0,49.8,247.26,97.95,0
Steering,ST-123,56.1,1.84,165.45,35.28,99.42,0,58.37,287.78,88.2,0
Seat Belt,SB-107,57.7,0.73,93.33,13.21,131.41,0,37.4,93.22,95.61,0
Seat Belt,SB-107,39.45,0.88,82.74,23.51,142.96,0,67.69,136.99,98.92,0
Seat Belt,SB-125,50.39,1.75,112.42,19.99,113.66,0,69.8,125.54,98.03,0
Seat Belt,SB-112,51.5,1.86,97.99,10.84,81.86,0,55.46,100.24,99.94,0
Occupant Safety,OS-120,37.12,1.49,98.22,20.41,117.57,2,65.75,196.9,96.7,0
Seat Belt,SB-114,46.58,0.68,107.82,24.29,125.75,0,40.79,139.35,96.42,0
Airbag,AB-102,59.0,1.29,260.27,24.72,88.16,0,31.63,180.79,98.46,0
Steering,ST-120,59.96,1.73,104.65,35.99,61.44,0,39.03,270.24,99.35,0
Airbag,AB-106,59.74,1.18,185.16,28.14,101.11,0,40.95,152.86,90.0,0
Occupant Safety,OS-111,64.84,1.78,123.89,16.24,119.26,0,52.22,169.83,94.89,0
Airbag,AB-120,60.16,1.18,191.99,21.3,94.81,0,71.88,184.72,94.0,0
Steering,ST-110,52.03,1.4,172.22,38.08,69.92,0,31.03,289.66,88.9,0
Occupant Safety,OS-118,55.4,2.83,136.24,27.24,62.99,1,69.9,231.44,91.93,0
Steering,ST-104,82.95,1.93,140.29,27.3,64.78,3,33.76,337.66,92.97,0
Seat Belt,SB-124,56.95,1.15,92.8,19.14,172.04,0,50.88,91.89,99.77,0
Airbag,AB-105,41.58,2.14,251.6,27.83,120.11,0,50.19,131.44,90.56,0
Occupant Safety,OS-110,51.68,1.74,128.47,19.36,73.82,0,78.97,138.96,85.51,1
Seat Belt,SB-101,37.78,0.65,101.13,20.75,169.57,0,53.84,115.47,92.22,0
Occupant Safety,OS-118,35.38,1.52,132.66,22.48,62.56,0,52.15,144.81,90.06,0
Occupant Safety,OS-105,45.9,1.79,103.79,28.66,132.06,3,31.98,188.81,90.74,0
Seat Belt,SB-123,47.55,0.94,83.03,10.65,176.54,0,46.92,137.0,94.78,0
Steering,ST-122,55.1,3.83,179.75,32.25,112.04,1,76.5,292.61,96.71,0
Steering,ST-109,58.18,1.78,176.09,33.08,116.67,0,32.8,316.22,88.19,0
Occupant Safety,OS-120,41.91,3.42,137.05,32.23,67.57,4,71.16,216.79,94.61,0
Occupant Safety,OS-120,56.04,1.58,145.2,28.48,96.6,0,75.0,145.12,92.48,0
Airbag,AB-101,69.97,2.11,241.27,24.81,108.52,0,50.83,202.13,95.59,0
Steering,ST-125,74.73,3.67,139.89,24.53,53.63,4,47.01,257.71,96.26,0
Airbag,AB-121,70.46,3.0,218.55,24.98,99.93,0,69.81,182.34,93.1,0
Seat Belt,SB-106,55.89,1.73,103.26,19.64,83.72,0,69.39,143.24,92.88,0
Occupant Safety,OS-124,36.78,1.73,120.93,20.58,63.81,3,56.0,234.18,92.38,0
Airbag,AB-104,64.99,1.47,256.12,17.12,110.47,0,61.48,153.43,92.33,0
Airbag,AB-111,47.86,2.3,261.96,25.24,103.32,0,49.97,125.03,91.81,0
Steering,ST-118,46.45,3.92,151.04,44.66,91.6,3,33.37,340.84,92.44,0
Occupant Safety,OS-117,35.73,1.17,129.77,15.21,94.47,0,38.29,215.02,92.53,0
Occupant Safety,OS-116,44.54,1.77,100.69,28.97,131.78,2,67.9,232.62,87.12,1
Airbag,AB-111,62.96,1.18,181.6,24.34,83.76,0,51.8,215.04,99.87,0
Seat Belt,SB-102,44.91,1.9,109.32,17.08,165.92,0,43.05,96.55,95.9,0
Steering,ST-106,48.92,1.31,154.59,26.06,64.31,0,50.26,360.46,98.64,0
Occupant Safety,OS-113,68.05,3.32,121.12,27.47,60.67,3,46.69,195.98,86.25,1
Occupant Safety,OS-109,52.41,1.79,143.18,15.53,115.86,3,76.29,227.35,88.36,0
Steering,ST-116,66.08,1.56,131.11,37.81,105.67,0,65.16,263.74,95.27,0
Occupant Safety,OS-117,43.4,2.48,100.47,20.66,122.4,2,76.79,227.31,85.1,1
Occupant Safety,OS-116,39.58,1.55,98.41,28.4,69.06,1,63.82,210.24,86.85,1
Steering,ST-111,51.99,2.57,167.63,38.03,117.56,0,48.84,361.81,91.69,0
Occupant Safety,OS-116,55.52,1.65,134.93,21.83,86.12,0,74.68,131.93,98.45,0
Seat Belt,SB-120,59.22,2.34,97.06,20.45,132.98,0,53.68,137.34,95.98,1
Occupant Safety,OS-111,48.17,1.83,155.42,28.39,75.62,0,67.4,213.42,95.54,0
Occupant Safety,OS-117,44.07,1.34,108.64,28.84,86.15,1,57.69,237.24,94.9,0
Seat Belt,SB-123,50.4,1.75,103.95,10.06,150.25,0,42.66,124.98,93.76,0
Occupant Safety,OS-117,47.42,2.5,141.13,28.33,98.11,2,31.63,225.64,99.9,0
Occupant Safety,OS-114,69.05,2.36,123.86,19.44,139.38,0,67.99,138.32,85.75,1
Seat Belt,SB-110,54.29,1.59,86.26,18.86,88.1,0,30.82,115.34,93.13,0
Seat Belt,SB-120,39.24,1.06,96.6,13.22,143.24,0,44.73,135.99,94.27,0
Steering,ST-109,80.6,1.96,179.14,20.77,103.01,3,69.75,396.68,90.68,0
Steering,ST-102,45.14,2.62,131.05,32.56,71.29,0,68.48,350.82,96.27,0
Seat Belt,SB-117,58.62,0.83,117.72,16.6,148.92,0,56.84,149.01,92.33,0
Airbag,AB-125,62.24,2.21,270.92,29.44,68.44,0,69.68,169.08,91.21,0
Steering,ST-101,72.7,3.82,164.35,21.33,109.01,2,51.38,261.94,97.33,0
Seat Belt,SB-116,52.56,2.36,85.16,23.95,81.48,0,68.75,114.51,99.56,0
Seat Belt,SB-102,42.83,0.79,118.31,22.01,127.18,0,64.1,92.96,93.1,0
Steering,ST-105,65.65,2.36,114.82,25.03,106.53,0,57.42,353.72,96.32,0
Seat Belt,SB-104,59.18,1.36,92.93,18.22,165.89,0,57.6,89.28,94.6,0
Occupant Safety,OS-108,61.6,2.75,124.74,16.77,93.87,1,33.91,140.63,98.33,0
Occupant Safety,OS-101,38.33,2.39,141.79,22.72,119.16,0,55.23,244.89,91.64,0
Occupant Safety,OS-102,38.11,3.23,127.12,25.25,69.68,4,40.23,143.67,90.41,0
Occupant Safety,OS-106,69.91,3.37,151.5,30.7,79.52,3,45.11,130.52,98.58,0
Occupant Safety,OS-106,54.64,2.3,94.69,28.15,113.09,1,43.48,220.77,96.5,0
Airbag,AB-113,66.97,1.53,249.49,20.47,115.42,0,41.01,142.33,92.11,0
Seat Belt,SB-107,32.96,2.02,80.56,16.67,150.81,0,64.18,100.78,96.98,0
Airbag,AB-123,72.54,2.36,186.38,15.66,74.71,0,52.51,150.4,93.51,0
Steering,ST-110,71.93,3.81,144.64,20.91,66.55,2,50.46,282.13,93.92,0
Airbag,AB-123,70.44,2.9,287.8,25.35,141.11,0,61.44,162.64,90.93,1
Airbag,AB-124,73.98,2.42,227.99,23.02,122.29,0,37.79,208.65,94.4,0
Occupant Safety,OS-122,63.52,3.07,108.45,34.52,70.97,4,74.7,158.92,94.38,0
Occupant Safety,OS-108,40.27,1.47,115.72,26.63,74.45,3,40.47,149.92,98.98,0
Airbag,AB-123,44.97,1.7,239.67,22.45,112.34,0,47.5,131.21,91.84,0
Airbag,AB-111,71.75,2.78,247.17,23.4,92.96,0,74.38,125.99,90.17,0
Occupant Safety,OS-104,39.39,2.71,129.76,18.43,126.36,1,64.96,233.57,95.22,0
Occupant Safety,OS-122,54.11,1.52,156.92,20.21,73.93,1,68.93,171.51,86.9,1
Airbag,AB-122,50.59,2.6,259.95,27.81,130.88,0,55.26,215.09,91.63,0
Occupant Safety,OS-118,59.88,1.5,146.9,29.76,116.51,1,78.28,180.22,98.79,0
Airbag,AB-118,56.3,2.48,243.64,16.56,149.5,0,53.77,159.76,92.69,0
Steering,ST-105,73.02,3.53,153.4,43.71,90.02,5,55.16,395.52,95.44,1
Steering,ST-112,54.57,2.41,143.7,22.17,64.26,0,51.35,292.77,89.64,0
Steering,ST-122,81.29,3.99,143.71,43.14,80.36,9,47.01,327.98,97.04,1
Airbag,AB-106,62.13,2.46,198.6,22.92,139.95,0,44.57,201.51,97.13,0
Occupant Safety,OS-115,53.15,2.79,131.12,24.56,89.7,1,69.97,151.41,89.72,0
Airbag,AB-110,71.55,2.81,219.72,27.09,74.3,0,48.06,210.87,94.14,0
Airbag,AB-122,46.15,1.52,216.29,20.69,83.28,0,53.14,184.45,91.96,0
Occupant Safety,OS-111,68.91,1.31,117.97,20.82,114.21,3,79.15,159.12,90.02,0
Seat Belt,SB-101,57.56,0.64,102.51,21.99,101.66,0,65.58,115.36,95.0,0
Occupant Safety,OS-118,35.65,1.45,110.82,30.01,62.77,3,73.82,199.18,86.14,1
Occupant Safety,OS-101,69.04,3.49,151.1,20.38,116.88,4,63.11,191.48,87.47,1
Seat Belt,SB-104,34.86,2.47,90.4,23.02,101.99,0,35.71,140.96,94.2,0
Occupant Safety,OS-112,55.51,1.8,97.24,15.8,91.83,0,56.58,132.3,90.65,0
Airbag,AB-118,45.48,2.42,196.19,24.59,90.58,0,37.86,191.31,98.77,0
Steering,ST-112,54.55,2.4,159.02,20.04,103.12,0,36.23,328.55,93.97,0
Occupant Safety,OS-110,35.6,2.48,140.52,31.07,78.09,2,41.28,162.26,95.7,0
Occupant Safety,OS-109,59.51,3.23,136.39,19.98,116.75,4,64.24,143.73,98.15,0
Steering,ST-123,80.37,2.36,155.09,25.08,77.31,2,50.96,268.84,94.42,0
Occupant Safety,OS-118,59.4,1.24,115.33,18.44,107.11,2,41.8,197.61,87.13,1
Steering,ST-117,54.25,1.26,176.52,23.76,59.38,0,58.17,388.6,88.35,1
Airbag,AB-120,42.19,2.61,278.39,23.29,96.09,0,69.16,147.88,95.83,0
Airbag,AB-107,52.45,1.45,266.11,22.23,149.45,0,30.32,216.05,91.12,0
Occupant Safety,OS-113,66.15,1.64,137.96,29.58,115.98,3,31.38,228.56,87.73,1
Airbag,AB-112,70.51,1.51,221.62,17.92,124.67,0,44.54,153.64,97.17,0
Airbag,AB-106,68.59,2.58,278.54,19.31,144.9,0,61.8,125.33,96.41,0
Airbag,AB-118,54.21,1.7,253.79,21.31,87.31,0,32.2,181.1,99.93,0
Airbag,AB-118,49.37,1.98,180.08,29.65,81.06,0,60.85,217.13,93.71,0
Occupant Safety,OS-123,35.12,3.5,156.23,23.7,109.05,6,76.54,218.49,85.69,2
Steering,ST-120,48.35,2.44,131.34,22.08,90.11,0,57.72,283.81,99.82,0
Steering,ST-115,71.57,3.49,118.86,31.24,103.77,2,50.11,373.57,92.7,0
Occupant Safety,OS-105,63.47,1.34,153.8,19.82,93.1,1,73.89,207.48,99.8,0
Steering,ST-121,52.91,2.08,159.32,35.51,83.64,0,79.26,319.88,96.88,0
Steering,ST-102,58.28,3.53,164.92,41.11,113.77,6,41.54,283.39,88.45,1
Airbag,AB-123,54.53,2.02,296.05,16.7,82.66,0,59.89,178.69,91.95,0
Steering,ST-116,74.1,3.26,145.43,22.09,58.93,3,79.49,259.63,93.54,0
Airbag,AB-115,55.47,2.84,216.34,27.38,63.75,0,40.17,167.38,92.44,0
Airbag,AB-110,73.04,2.84,186.55,27.17,79.46,0,39.59,202.92,90.83,0
Steering,ST-106,56.9,1.97,154.2,30.06,99.48,0,49.05,260.92,88.85,0
Steering,ST-102,68.84,2.93,110.91,34.33,53.36,0,49.13,291.14,98.65,0
Occupant Safety,OS-121,66.22,2.28,128.06,15.1,66.41,0,54.95,238.53,93.73,0
Occupant Safety,OS-124,48.07,2.65,94.71,30.58,118.32,0,69.76,176.16,92.17,0
Seat Belt,SB-120,41.76,1.98,107.31,21.48,110.12,0,68.44,120.7,95.83,0
Steering,ST-114,73.13,1.11,139.1,24.93,90.01,0,37.64,298.79,88.84,0
Seat Belt,SB-107,47.74,1.59,83.25,24.49,107.2,0,33.63,107.87,97.24,0
Airbag,AB-123,67.62,1.61,187.89,23.29,106.23,0,34.01,187.63,91.71,0
Seat Belt,SB-108,30.12,1.49,95.68,23.37,101.01,0,43.88,114.77,92.52,0
Airbag,AB-102,65.03,2.26,250.26,23.02,134.88,0,62.98,141.19,98.74,0
Airbag,AB-119,56.91,1.32,284.64,22.73,67.49,0,67.37,203.74,96.71,0
Seat Belt,SB-123,38.73,2.3,106.84,22.36,89.66,0,63.35,106.76,96.27,0
Occupant Safety,OS-108,41.52,2.63,114.34,22.48,115.56,1,56.19,239.36,89.5,0
Occupant Safety,OS-109,54.47,3.07,102.05,17.63,108.23,5,43.27,182.39,92.49,1
Steering,ST-114,46.03,3.09,143.44,38.93,109.27,3,47.64,359.68,94.51,0
Occupant Safety,OS-105,40.21,1.16,135.96,34.35,101.25,1,49.79,206.1,88.84,0
Airbag,AB-112,66.22,1.98,296.99,17.04,74.6,0,57.63,219.46,93.47,0
Airbag,AB-104,56.0,2.11,285.1,26.01,105.84,0,37.74,155.38,99.75,0
Occupant Safety,OS-122,43.03,2.24,145.41,24.91,110.19,0,57.41,158.23,95.56,0
Steering,ST-102,79.44,1.64,155.55,27.14,84.31,3,32.42,322.96,95.62,0
Occupant Safety,OS-125,37.0,1.77,90.61,28.52,77.04,1,69.82,186.03,87.21,1
Seat Belt,SB-122,58.07,2.06,111.29,17.67,154.16,0,51.99,126.59,97.4,1
Seat Belt,SB-123,34.24,1.65,84.56,10.99,83.48,0,54.76,130.61,96.02,0
Occupant Safety,OS-120,35.3,1.45,112.57,34.62,69.49,2,35.66,161.0,98.72,0
Steering,ST-113,52.13,3.33,111.54,29.43,57.92,4,34.49,286.62,94.64,0
Seat Belt,SB-122,39.26,1.38,97.82,14.59,86.63,0,64.68,84.5,99.45,0
Steering,ST-102,76.65,3.47,106.49,44.78,82.66,9,73.56,288.81,96.17,1
Steering,ST-114,77.47,3.68,127.68,35.28,115.22,6,47.73,282.28,93.16,0
Airbag,AB-115,65.61,1.08,296.53,25.15,81.76,0,73.03,130.46,95.42,0
Steering,ST-119,45.04,2.17,176.93,21.36,50.87,0,63.27,337.17,97.17,0
Steering,ST-112,62.05,3.77,108.45,35.53,107.98,3,56.19,354.48,93.3,0
Occupant Safety,OS-109,38.48,2.2,148.21,27.09,86.67,0,42.2,135.67,99.97,0
Steering,ST-121,62.29,3.56,177.57,20.96,64.78,2,32.47,301.32,94.07,0
Seat Belt,SB-101,44.63,0.97,89.6,12.4,97.08,0,45.25,149.49,94.49,0
Seat Belt,SB-102,40.56,1.22,82.85,11.94,114.12,0,65.43,87.8,96.65,0
Seat Belt,SB-112,52.17,0.99,109.89,24.67,148.64,0,51.5,83.0,96.69,0
Airbag,AB-114,54.43,2.61,292.02,22.03,102.95,0,58.05,123.86,98.34,0
Steering,ST-120,50.84,3.23,172.86,34.04,97.54,4,37.67,304.11,99.41,0
Airbag,AB-119,56.93,1.97,235.16,27.88,70.58,0,38.17,207.65,92.47,0
Seat Belt,SB-111,38.83,0.65,111.69,11.4,85.69,0,48.09,86.2,93.31,0
Seat Belt,SB-109,57.3,1.37,80.55,16.95,124.93,0,34.06,88.79,93.97,0
Airbag,AB-120,43.39,2.11,202.42,23.61,146.67,0,71.65,166.04,90.41,0
Airbag,AB-109,63.95,1.76,295.39,22.48,104.46,0,64.51,215.57,98.86,0
Steering,ST-118,55.25,1.2,152.65,20.72,84.78,0,54.62,292.2,89.44,0
Occupant Safety,OS-106,43.64,2.08,109.89,18.5,86.74,2,71.84,172.27,98.3,0
Occupant Safety,OS-101,46.12,3.25,138.65,28.13,131.45,1,47.8,179.34,93.23,0
Airbag,AB-107,40.41,1.44,257.37,17.97,117.66,0,53.79,214.71,95.89,0
Steering,ST-107,68.98,2.85,171.29,32.66,78.41,0,39.54,320.58,92.64,0
Steering,ST-111,46.42,2.52,116.27,39.49,72.3,0,67.19,382.57,89.4,1
Seat Belt,SB-102,39.21,2.08,81.44,24.98,98.64,0,46.2,112.06,97.9,0
Seat Belt,SB-123,42.4,2.12,98.7,20.07,115.4,0,42.26,148.4,98.23,0
Steering,ST-108,76.63,3.89,102.42,25.6,71.18,5,70.15,270.54,94.68,0
Seat Belt,SB-119,39.67,0.91,98.21,17.09,148.45,0,49.77,94.74,94.2,0
Seat Belt,SB-108,45.65,1.32,89.0,13.08,178.34,0,34.2,139.92,92.63,0
Steering,ST-116,74.35,1.11,154.33,43.9,92.9,1,30.26,373.72,93.87,1
Airbag,AB-123,59.24,2.51,220.25,23.95,101.79,0,30.56,147.78,94.01,0
Seat Belt,SB-119,43.69,1.13,93.49,20.71,84.59,0,65.13,92.96,92.58,0
Airbag,AB-124,62.31,2.0,208.09,15.2,71.76,0,66.71,180.56,93.33,0
Airbag,AB-115,49.7,1.25,227.02,24.0,112.68,0,63.26,165.09,98.13,0
Occupant Safety,OS-118,61.16,3.09,142.96,27.37,106.03,7,56.58,215.71,95.97,1
Occupant Safety,OS-104,51.28,2.79,105.82,28.88,67.55,3,44.98,238.84,92.29,0
Steering,ST-119,72.49,1.83,176.31,37.2,111.17,0,58.96,287.48,91.84,0
Steering,ST-106,66.0,1.81,134.36,25.88,110.42,0,78.68,286.53,95.24,0
Occupant Safety,OS-114,54.61,2.59,95.16,30.04,117.57,0,52.9,181.53,91.32,0
Occupant Safety,OS-115,38.44,1.05,121.51,33.73,95.01,3,67.59,207.38,86.87,1
Seat Belt,SB-105,58.88,1.14,99.98,16.16,94.93,0,45.15,113.82,94.01,0
Occupant Safety,OS-105,58.41,1.35,117.66,25.86,105.98,2,57.54,193.44,86.25,1
Steering,ST-120,68.76,2.92,157.11,28.81,105.28,0,78.58,369.27,88.58,1
Airbag,AB-124,64.17,2.88,210.26,23.14,124.44,0,57.91,192.77,90.53,0
Occupant Safety,OS-114,64.3,3.32,146.56,23.7,95.72,6,72.58,180.48,89.41,2
Seat Belt,SB-118,49.98,0.58,113.23,14.72,146.8,0,53.9,141.76,98.25,0
Steering,ST-119,82.26,1.62,148.4,27.37,101.31,3,69.96,306.56,90.65,0
Airbag,AB-108,52.84,2.45,289.38,28.69,91.63,0,65.12,149.51,99.03,0
Seat Belt,SB-103,50.88,1.47,110.39,12.34,122.84,0,58.56,116.8,96.17,0
Seat Belt,SB-103,44.12,1.94,99.65,21.61,104.43,0,69.29,97.16,92.74,0
Occupant Safety,OS-118,67.65,3.34,103.32,16.1,125.75,3,33.8,199.25,85.36,1
Steering,ST-103,70.81,1.43,129.07,26.38,65.99,0,46.11,395.26,98.04,0
Occupant Safety,OS-113,38.51,2.07,122.04,21.77,90.81,0,37.15,208.05,99.96,0
Airbag,AB-119,59.42,1.03,271.11,18.29,73.46,0,74.14,208.24,99.54,0
Airbag,AB-110,43.23,2.44,293.76,24.41,125.46,0,32.59,213.74,91.35,0
Steering,ST-118,51.07,3.03,118.16,36.39,92.89,2,37.93,251.71,96.99,0
Airbag,AB-103,56.9,1.51,215.46,25.39,68.95,0,39.36,161.53,94.11,0
Steering,ST-112,67.23,2.76,103.94,30.64,106.5,0,38.58,303.76,94.88,0
Steering,ST-104,83.03,1.59,165.46,42.56,67.3,4,71.23,251.12,93.04,0
Steering,ST-118,55.84,1.97,159.6,27.89,78.03,0,58.44,392.76,90.3,0
Occupant Safety,OS-103,52.05,2.26,149.67,26.94,61.69,0,31.73,196.39,98.56,0
Seat Belt,SB-122,54.52,1.55,93.26,10.49,146.71,0,64.2,124.33,94.85,0
Seat Belt,SB-109,34.39,1.28,91.47,23.88,178.86,0,54.81,135.4,93.37,0
Steering,ST-113,75.79,2.93,132.86,36.46,115.13,2,66.09,279.64,90.99,0
Seat Belt,SB-110,51.13,1.82,84.82,22.06,135.85,0,52.66,110.42,92.32,0
Occupant Safety,OS-108,58.06,2.38,139.54,34.86,107.45,2,63.82,155.19,90.35,0
Occupant Safety,OS-106,63.35,2.75,90.07,20.55,80.32,0,78.14,232.15,88.64,0
Steering,ST-102,65.19,2.95,116.82,26.95,88.72,0,74.42,324.64,94.82,0
Steering,ST-108,68.08,2.52,146.44,39.5,89.68,0,67.58,317.12,96.48,0
Steering,ST-115,78.94,1.2,128.77,26.34,92.24,3,36.29,369.57,93.34,0
Seat Belt,SB-123,46.56,2.32,89.58,14.96,88.0,0,37.69,146.56,99.2,0
Steering,ST-113,63.71,1.85,124.73,21.49,98.15,0,50.74,263.49,99.46,0
Seat Belt,SB-101,53.79,1.05,80.01,15.61,100.88,0,47.82,147.26,92.07,0
Seat Belt,SB-113,37.31,0.92,95.87,10.85,97.77,0,50.1,84.89,93.98,0
Occupant Safety,OS-115,63.24,2.48,115.45,19.79,124.79,1,33.86,207.52,93.65,0
Seat Belt,SB-117,34.06,1.07,118.1,20.39,118.24,0,61.1,101.04,97.7,0
Seat Belt,SB-112,43.46,2.11,98.43,19.9,149.54,0,59.49,134.16,99.63,0
Seat Belt,SB-113,56.24,2.28,86.36,17.08,115.4,0,48.31,141.39,95.51,1
Occupant Safety,OS-103,58.21,2.29,91.73,29.63,64.69,0,34.18,172.81,96.83,0
Steering,ST-120,65.81,3.47,115.16,34.64,55.78,3,53.28,299.37,96.97,0
Occupant Safety,OS-122,38.26,1.2,158.99,22.02,130.61,1,61.0,149.47,85.93,1
Airbag,AB-110,50.73,1.3,188.84,28.96,136.67,0,41.93,174.92,92.67,0
Seat Belt,SB-111,34.81,2.03,100.23,16.91,85.04,0,66.96,125.74,93.63,0
Occupant Safety,OS-117,41.35,2.77,105.85,34.54,99.05,3,37.85,152.86,92.53,0
Airbag,AB-121,66.31,1.59,229.54,20.13,72.3,0,57.54,211.05,93.03,0
Airbag,AB-124,56.53,2.24,208.83,19.48,135.74,0,41.02,215.64,96.98,0
Steering,ST-101,71.53,3.39,162.37,42.82,103.25,7,79.31,253.6,91.74,1
Airbag,AB-119,43.1,2.59,281.5,27.71,75.58,0,71.36,176.14,97.43,0
Occupant Safety,OS-110,55.59,2.68,122.6,16.83,97.35,1,62.32,136.25,87.0,1
Airbag,AB-115,66.47,1.99,237.41,21.06,98.39,0,54.21,164.09,98.21,0
Airbag,AB-106,65.04,1.77,247.36,18.06,60.04,0,42.35,213.73,96.4,0
Seat Belt,SB-103,57.95,1.37,80.01,14.93,135.15,0,68.52,140.4,97.63,0
Airbag,AB-115,65.8,2.37,227.98,20.94,75.02,0,63.54,131.87,91.29,0
Seat Belt,SB-103,56.89,0.79,105.26,21.76,177.07,0,65.12,87.94,96.74,0
Steering,ST-119,49.69,1.64,171.89,24.83,113.37,0,76.64,285.26,89.02,0
Seat Belt,SB-110,31.22,2.13,80.31,13.11,163.07,0,46.54,88.8,94.48,0
Seat Belt,SB-106,43.54,1.34,103.81,18.62,125.08,0,62.35,118.12,93.79,0
Seat Belt,SB-105,52.45,1.87,103.42,17.64,89.77,0,46.38,97.67,96.35,0
Seat Belt,SB-110,44.52,1.55,92.51,10.1,173.64,0,43.49,117.8,97.28,0
Seat Belt,SB-114,39.81,1.88,103.84,24.32,166.17,0,36.58,108.56,99.03,0
Seat Belt,SB-117,34.21,1.37,99.83,20.48,146.44,0,62.75,81.28,93.04,0
Seat Belt,SB-124,59.08,2.35,100.76,14.5,135.15,0,64.37,115.29,99.69,1
Occupant Safety,OS-105,36.73,3.06,141.93,25.38,73.25,3,73.48,154.9,89.4,0
Airbag,AB-113,42.23,1.72,192.52,20.33,149.72,0,66.45,189.69,96.75,0
Seat Belt,SB-124,54.57,1.35,96.66,24.26,138.55,0,55.33,125.81,99.12,0
Airbag,AB-113,51.11,2.4,226.53,23.51,65.08,0,65.92,174.57,92.72,0
Seat Belt,SB-102,35.27,2.29,115.48,14.66,107.24,0,58.69,98.87,97.54,0
Airbag,AB-115,66.3,2.64,265.85,22.82,138.13,0,67.56,134.78,98.64,0
Airbag,AB-116,41.59,2.87,246.18,23.86,133.69,0,50.65,173.95,91.28,0
Occupant Safety,OS-125,61.08,2.44,157.42,24.57,101.4,1,41.16,145.22,93.96,0
Occupant Safety,OS-103,53.23,1.18,157.13,29.44,134.45,1,57.84,139.3,94.88,0
Airbag,AB-111,56.4,2.81,267.48,15.03,127.03,0,51.08,197.53,96.82,0
Airbag,AB-119,73.19,2.92,234.47,15.37,100.88,0,55.26,219.07,96.91,0
Seat Belt,SB-101,33.59,1.53,106.31,17.07,145.65,0,30.25,113.21,94.17,0
Seat Belt,SB-110,36.33,2.19,93.94,12.85,132.97,0,53.18,93.5,99.81,0
Airbag,AB-103,50.34,2.21,229.46,18.54,145.58,0,48.08,124.24,95.23,0
Airbag,AB-102,45.15,1.6,249.6,15.64,142.78,0,35.32,120.34,97.74,0
Seat Belt,SB-108,54.06,1.15,116.67,10.18,124.62,0,50.22,137.7,94.47,0
Steering,ST-115,64.23,3.92,151.03,38.73,118.87,4,56.04,339.65,95.43,0
Steering,ST-116,58.76,1.9,137.17,27.28,52.96,0,35.98,350.35,88.11,1
Seat Belt,SB-115,55.52,1.58,113.13,15.69,85.79,0,55.2,120.36,95.17,0
Airbag,AB-120,45.14,1.3,231.24,28.74,77.95,0,68.97,140.38,96.77,0
Steering,ST-122,50.2,3.02,158.69,38.91,108.44,2,47.97,379.76,88.18,1
Steering,ST-112,68.48,2.46,102.04,37.38,110.28,0,62.76,369.47,93.94,0
Seat Belt,SB-123,59.43,2.3,101.83,10.11,91.7,0,35.94,126.2,92.28,1
Airbag,AB-104,63.64,2.05,210.07,21.81,92.11,0,62.58,205.25,93.82,0
Seat Belt,SB-121,55.99,2.38,94.49,19.74,99.97,0,59.23,81.58,92.86,1
Airbag,AB-111,65.72,1.13,217.62,17.63,125.76,0,68.03,165.27,90.82,0
Occupant Safety,OS-101,39.61,2.48,105.21,29.88,69.02,0,67.37,164.45,99.35,0
Seat Belt,SB-124,56.36,1.79,106.59,18.79,95.1,0,34.81,122.91,98.31,0
Seat Belt,SB-118,58.6,1.8,92.92,15.87,132.89,0,45.53,82.49,99.95,0
Seat Belt,SB-103,56.95,1.38,86.75,15.42,150.05,0,67.54,123.02,94.34,0
Steering,ST-107,67.86,2.84,163.29,36.24,113.56,0,37.39,277.2,93.1,0
Occupant Safety,OS-112,46.66,2.68,141.96,16.59,122.67,2,36.82,144.11,86.12,1
